loc_id,ship-state,ship-city,ship-postal-code
651,KERALA,KOTTAYAM,686020
652,KERALA,DHARMADOM,670661
653,MAHARASHTRA,MUMBAI,400037
654,MAHARASHTRA,VASAI VIRAR,401208
655,PUNJAB,LUDHIANA,141008
656,RAJASTHAN,NATHDWARA,313301
657,UTTAR PRADESH,VARANASI,221002
658,KARNATAKA,ULLAL,575018
659,MAHARASHTRA,NANDED WAGHALA,431606
660,KARNATAKA,BENGALURU,560024
661,TELANGANA,SANGAREDDY DISTRICT,502345
662,MAHARASHTRA,NAGPUR,440007
663,TELANGANA,HYDERABAD,500079
664,TAMIL NADU,MADURAI,625010
665,TAMIL NADU,COIMBATORE,641045
666,MAHARASHTRA,THANE,400606
667,KARNATAKA,BELAGAVI,590006
668,TELANGANA,HYDERABAD,500081
669,TAMIL NADU,CHENNAI,600091
670,BIHAR,PATNA,800008
671,TAMIL NADU,KANNIYAKUMARI,629177
672,TELANGANA,HYDERABAD,500033
673,TELANGANA,HYDERABAD,500012
674,MAHARASHTRA,MUMBAI,400063
675,UTTAR PRADESH,LUCKNOW,226012
676,WEST BENGAL,KOLKATA,700151
677,TELANGANA,ISNAPUR,502307
678,PUDUCHERRY,PUDUCHERRY,605110
679,ODISHA,BASUDEBPUR,756125
680,ANDHRA PRADESH,PUTTAPARTHI,515134
681,KARNATAKA,BENGALURU,560002
682,UTTAR PRADESH,BISWAN,261201
683,ASSAM,GUWAHATI,781007
684,TAMIL NADU,VILLUPURAM,605602
685,ASSAM,KAMPUR TOWN,782426
686,WEST BENGAL,BARASAT,700129
687,MAHARASHTRA,MUMBAI,400088
688,ANDHRA PRADESH,LAKKAVARAM,534451
689,DELHI,NEW DELHI,110003
690,JHARKHAND,HAZARIBAGH,825302
691,UTTAR PRADESH,ALLAHABAD,211016
692,UTTAR PRADESH,MEERUT CANTT,250001
693,KARNATAKA,MYSORE,570010
694,MAHARASHTRA,PUNE,411023
695,UTTAR PRADESH,MATHURA,281004
696,MAHARASHTRA,NAIGOAN,401208
697,HARYANA,JIND,126102
698,TAMIL NADU,CHENNAI,600077
699,MAHARASHTRA,MUMBAI,400015
700,KARNATAKA,BENGALURU,560050
701,GUJARAT,SANAND,382110
702,TELANGANA,HYDERABAD,500100
703,TELANGANA,HYDERABAD,500083
704,KARNATAKA,BENGALURU,560084
705,GUJARAT,SURAT,395009
706,GUJARAT,VADODARA,390021
707,MAHARASHTRA,PIMPRI CHINCHWAD,411033
708,MAHARASHTRA,PIMPRI CHINCHWAD,412101
709,GUJARAT,VADODARA,390006
710,BIHAR,MOTIHARI,845401
711,UTTAR PRADESH,MEERUT,250004
712,UTTAR PRADESH,NOIDA,201309
713,KARNATAKA,DAVANGERE,577004
714,TELANGANA,HYDERABAD,500020
715,KERALA,KOCHI,682030
716,GUJARAT,JETPUR,360370
717,KARNATAKA,BANGALORE,560035
718,WEST BENGAL,RAIGANJ,733130
719,MAHARASHTRA,NAVI MUMBAI,410206
720,UTTAR PRADESH,NOIDA EXTENSION,201305
721,TAMIL NADU,COIMBATORE,641027
722,GUJARAT,DOHAD,389151
723,HARYANA,KARNAL,132001
724,MAHARASHTRA,NAGPUR,440024
725,RAJASTHAN,JAIPUR,302018
726,ANDHRA PRADESH,CHITTOOR,517002
727,BIHAR,PATNA,800013
728,WEST BENGAL,KOLKATA,700010
729,MAHARASHTRA,LONAVALA,410405
730,UTTAR PRADESH,DEORIA,274001
731,MAHARASHTRA,MUMBAI,400017
732,KERALA,THIRUVANANTHAPURAM,695004
733,MAHARASHTRA,DOMBIVLI WEST,421202
734,ANDHRA PRADESH,YERRAGUNTLA,516309
735,HARYANA,FARIDABAD,121010
736,DELHI,NEW DELHI,110054
737,MAHARASHTRA,MUMBAI,400068
738,HIMACHAL PRADESH,MANDI,175008
739,RAJASTHAN,JODHPUR,342001
740,TAMIL NADU,SRIPERUMBUDUR,602105
741,MAHARASHTRA,NASHIK,422009
742,KARNATAKA,BENGALURU,560028
743,MAHARASHTRA,MUMBAI,400089
744,KARNATAKA,HUBBALLI,580023
745,KARNATAKA,BENGALURU,560059
746,KERALA,THIRUVANANTHAPURAM,695009
747,UTTAR PRADESH,GHAZIABAD,201005
748,MADHYA PRADESH,SIDHI,486661
749,MAHARASHTRA,PUNE,411036
750,MAHARASHTRA,MUMBAI,400102
751,TAMIL NADU,CHENNAI,600003
752,TRIPURA,AGARTALA,799003
753,WEST BENGAL,"DURGANAGAR ,NIMTA SOUTH",700049
754,CHHATTISGARH,DURG,491001
755,UTTAR PRADESH,GORAKHPUR,273001
756,WEST BENGAL,KARIMPUR,741152
757,HARYANA,MUSTAFABAD,133103
758,TRIPURA,AGARTALA,799006
759,KERALA,KOOTHPARAMBA,670612
760,KERALA,ERNAKULAM,682017
761,KERALA,KATTANGAL,673601
762,RAJASTHAN,SIKAR,332001
763,DELHI,NEW DELHI,110023
764,KARNATAKA,BENGALURU,560046
765,MADHYA PRADESH,GWALIOR,474011
766,RAJASTHAN,DABI,323022
767,UTTAR PRADESH,NOIDA,201310
768,BIHAR,ARWAL,804421
769,JHARKHAND,PAKAUR,816107
770,KERALA,ERNAKULAM,686664
771,TAMIL NADU,COIMBATORE,641041
772,TELANGANA,HYDERABAD,500080
773,ANDHRA PRADESH,PHIRANGIPURAM,522529
774,JHARKHAND,DHANBAD,826001
775,RAJASTHAN,JAIPUR,302004
776,TAMIL NADU,CHENNAI,600004
777,TAMIL NADU,PUNJAIPULIAMPATTI,638459
778,KARNATAKA,BENGALURU,560093
779,TAMIL NADU,ATTUR,636121
780,WEST BENGAL,KOLKATA,700024
781,ANDHRA PRADESH,KADAPA,516001
782,MAHARASHTRA,MUMBAI,400093
783,UTTAR PRADESH,BADLAPUR,222125
784,RAJASTHAN,JAIPUR,302006
785,RAJASTHAN,UDAIPURUDIPUR,313002
786,KARNATAKA,BANGALORE,560004
787,PUNJAB,ADAMPUR,144102
788,TELANGANA,SATHUPALLY,507303
789,KARNATAKA,"CHAMARAJANAGAR, DISTRICT AND SUBDISTRICT",571127
790,TAMIL NADU,KRISHNAGIRI,635103
791,KARNATAKA,TUMAKURU,572102
792,ODISHA,BHUBANESWAR,751012
793,HARYANA,GURUGRAM,122101
794,MAHARASHTRA,PUNE,411042
795,PUNJAB,LUDHIANA,141003
796,MAHARASHTRA,PUNE,411060
797,UTTAR PRADESH,UNNAO,209863
798,TAMIL NADU,CHENNAI,600113
799,KARNATAKA,BANGALORE,560075
800,TAMIL NADU,CHENNAI,600054
801,CHHATTISGARH,KAWARDHA,491995
802,GUJARAT,VADODARA,390009
803,MAHARASHTRA,BHANDARA,441904
804,ASSAM,GUWAHATI,781006
805,MAHARASHTRA,AURANGABAD,431113
806,TELANGANA,HYDERABAD,500096
807,GOA,PONDA,403401
808,RAJASTHAN,BHILWARA,311001
809,MAHARASHTRA,THANE,400610
810,HARYANA,SOHNA,122102
811,KERALA,KANNAMANGALAM ALAPPUZHA DISTRICT,690109
812,KERALA,KOTTAYAM,686006
813,MAHARASHTRA,MUMBAI,400018
814,TELANGANA,HYDERABAD,500010
815,MAHARASHTRA,DARWHA,445202
816,TELANGANA,HYDERABAD,500035
817,GUJARAT,GANDHINAGAR,382007
818,MAHARASHTRA,PUNE,411005
819,HARYANA,FARIDABAD,121008
820,GUJARAT,AHMEDABAD,380052
821,HARYANA,GURUGRAM,122006
822,KERALA,TIRUR,676107
823,TAMIL NADU,CHENNAI,600110
824,KARNATAKA,BENGALURU,560001
825,CHANDIGARH,CHANDIGARH,160022
826,JHARKHAND,RANCHI,834008
827,WEST BENGAL,BERHAMPORE,742101
828,KERALA,KADUNGALLOOR,683110
829,MAHARASHTRA,MUMBAI,400050
830,ANDHRA PRADESH,NELLORE,524003
831,BIHAR,PATNA,801503
832,TAMIL NADU,KANCHEEPURAM,631502
833,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,201309
834,TELANGANA,HYDERABAD,500097
835,MADHYA PRADESH,KHANDWA,450001
836,GUJARAT,VADODARA,391101
837,MADHYA PRADESH,MURWARA KATNI,483504
838,ODISHA,SAMBALPUR,768002
839,BIHAR,MAJHAULIA,845454
840,DADRA AND NAGAR,DAMAN,396210
841,TAMIL NADU,MADUKKARAI,641105
842,KERALA,KARUNAGAPPALLY,690573
843,MAHARASHTRA,NAVI MUMBAI,400705
844,TELANGANA,HYDERABAD,500029
845,UTTAR PRADESH,LUCKNOW,226018
846,MAHARASHTRA,KALYAN WEST,421301
847,MAHARASHTRA,SANGLI,415301
848,MAHARASHTRA,AURANGABAD,431003
849,KARNATAKA,BENGALURU,560099
850,TAMIL NADU,CHENNAI,600058
851,ODISHA,BERHAMPUR,760001
852,MAHARASHTRA,PUNE,411008
853,MAHARASHTRA,PUNE,411007
854,HARYANA,GURUGRAM,122505
855,MAHARASHTRA,NAGPUR,440027
856,ASSAM,GUWAHATI,781036
857,ODISHA,BHUBANESWAR,751024
858,DELHI,NEW DELHI,110024
859,KARNATAKA,BELTANGADI,574224
860,ANDHRA PRADESH,PEDAAMIRAM,534204
861,ANDHRA PRADESH,GUNTUR,522006
862,UTTAR PRADESH,GHAZIABAD,201002
863,ANDHRA PRADESH,KADAPA,516356
864,MAHARASHTRA,AURANGABAD,431009
865,KARNATAKA,HOSKOTE,562114
866,KARNATAKA,BENGALURU,560049
867,UTTAR PRADESH,BIJPUR,231223
868,MAHARASHTRA,WARDHA,442001
869,HARYANA,GURUGRAM,122009
870,HARYANA,FATEHABAD,125050
871,JHARKHAND,BOKARO STEEL CITY,827013
872,TAMIL NADU,CHENNAI,600074
873,MAHARASHTRA,KADEGAON,415304
874,HIMACHAL PRADESH,SHIMLA,171005
875,TELANGANA,HYDERABAD,500064
876,ASSAM,GUWAHATI,781028
877,WEST BENGAL,KONNAGAR,712235
878,MAHARASHTRA,NAVI MUMBAI,400706
879,KERALA,MULAMTHURUTHY,682314
880,TELANGANA,SECUNDERABAD,500061
881,HIMACHAL PRADESH,TOTU,171011
882,ANDHRA PRADESH,NELLORE,524004
883,TAMIL NADU,RAYAGIRI,627764
884,HIMACHAL PRADESH,BILASPUR,171102
885,DELHI,NEW DELHI,110021
886,WEST BENGAL,KOLKATA,700053
887,GUJARAT,NAVSARI,396445
888,PUNJAB,BARNALA,148109
889,UTTAR PRADESH,JAUNPUR,222001
890,KARNATAKA,MANDYA,571401
891,WEST BENGAL,KOLKATA,700092
892,MAHARASHTRA,DOMBIVLI(E),421203
893,MADHYA PRADESH,GWALIOR,474020
894,TAMIL NADU,KANCHIPURAM,600059
895,KERALA,KANNUR,670571
896,WEST BENGAL,KOLKATA,700102
897,MAHARASHTRA,"MUMBAI,MALAD WEST,MALVANI.",400095
898,GUJARAT,VILAYAT GIDC,392020
899,TELANGANA,KHAMMAM,507002
900,KARNATAKA,MANGALURU,575003
901,TAMIL NADU,SIPCOT PERUNDURAI,638052
902,WEST BENGAL,KOLKATA,700084
903,MAHARASHTRA,PUNE,411038
904,TAMIL NADU,MARAIMALAINAGAR,603209
905,MAHARASHTRA,MUMBAI,400081
906,KARNATAKA,MYSURU,570017
907,BIHAR,KISHANGANJ,855115
908,KERALA,THIRUVANANTHAPURAM,695581
909,BIHAR,BETTIAH,845438
910,KARNATAKA,BANGALORE,560083
911,WEST BENGAL,DIST ALIPURDUAR,735214
912,CHHATTISGARH,BARSUR,494441
913,TAMIL NADU,CHENNAI,602117
914,KERALA,PANMANA,691583
915,CHHATTISGARH,SANKRA,492112
916,SIKKIM,NAMCHI,737126
917,GUJARAT,AHEMDABAD,380058
918,UTTARAKHAND,SIDCUL HARIDWAR,249403
919,KARNATAKA,MYSURU,570004
920,KERALA,THODUPUZHA,685595
921,TAMIL NADU,THIRUVIDAIMARUDUR,612104
922,MAHARASHTRA,THANE,400605
923,JHARKHAND,JHUMRI TILAIYA,825409
924,JAMMU & KASHMIR,LEH,194101
925,WEST BENGAL,DURGAPUR,713206
926,JHARKHAND,JAMSHEDPUR,831017
927,KARNATAKA,JSW STEEL PLANT TOWNSHIP,583123
928,HARYANA,GURUGRAM,122003
929,TAMIL NADU,PUDUPAKKAM,603103
930,UTTAR PRADESH,MUGHALSARAI,232101
931,TELANGANA,SECUNDERABAD,500025
932,KERALA,THIRUVANANTHAPURAM,695003
933,TAMIL NADU,"COLACHAL, KANYA KUMARI DISTRICT",629251
934,MAHARASHTRA,MUMBAI,400013
935,HARYANA,FARIDABAD,121004
936,GOA,ANJUNA BARDEZ GO,403509
937,WEST BENGAL,"NEW TOWN, KOLKATA",700159
938,KARNATAKA,BANGALORE,560043
939,MAHARASHTRA,NASHIK,422001
940,UTTAR PRADESH,VARANAS,221106
941,WEST BENGAL,DURGAPUR,713216
942,HARYANA,GURUGRAM,122004
943,KARNATAKA,BENGALURU,560095
944,TAMIL NADU,CHENNAI,600092
945,KERALA,EDAPALLY,682024
946,HIMACHAL PRADESH,CHAMBA,176310
947,MAHARASHTRA,NAVI MUMBAI,410218
948,TAMIL NADU,CHENNAI,600001
949,KERALA,"VADUTHALA,KOCHI",682023
950,MADHYA PRADESH,BETUL BAZAR,460004
951,TAMIL NADU,VENNANDUR,637505
952,GUJARAT,AHMEDABAD,380055
953,KARNATAKA,DAVANAGERE,577002
954,ANDHRA PRADESH,SALUR,535591
955,MAHARASHTRA,SATARA,415002
956,WEST BENGAL,BARUIPUR,700144
957,WEST BENGAL,DEBRA,721140
958,GUJARAT,AHMEDABAD,382330
959,TRIPURA,AGARTALA,799010
960,WEST BENGAL,EGRA,721429
961,MAHARASHTRA,BADLAPUR,421504
962,TAMIL NADU,COIMBATORE,641046
963,UTTAR PRADESH,TOWN.BUDHANA VILLAGE. HUSAINPUR KALAN,251309
964,WEST BENGAL,KOLKATA,700095
965,MADHYA PRADESH,JABALPUR,482003
966,JAMMU & KASHMIR,TRAL,192123
967,HARYANA,PANCHKULA,134114
968,UTTAR PRADESH,LUCKNOW,226008
969,TELANGANA,HYDERABAD,500004
970,MAHARASHTRA,MUMBAI,400008
971,DELHI,NEW DELHI,110025
972,UTTAR PRADESH,NAJIBABAD,246763
973,UTTAR PRADESH,GREATER NOIDA,201301
974,TELANGANA,HYDERABAD,500076
975,ANDHRA PRADESH,SRUNGAVARAPUKOTA,535145
976,TAMIL NADU,CHENNAI,600126
977,CHHATTISGARH,TAKHATPUR,495330
978,HARYANA,PANCHKULA,134116
979,KERALA,MANIYAT,671310
980,JAMMU & KASHMIR,JAMMU,180005
981,GUJARAT,AHMEDABAD,380060
982,PUNJAB,JALANDHAR,144022
983,WEST BENGAL,MEDINIPUR,721101
984,BIHAR,BHAGALPUR,812001
985,UTTARAKHAND,RISHIKESH,249201
986,CHHATTISGARH,BHILAI,490006
987,WEST BENGAL,KOLKATA,700016
988,MAHARASHTRA,DOBIWALI,421201
989,MAHARASHTRA,WCL UMRED,441204
990,KARNATAKA,BANGALORE,560086
991,ODISHA,SUNDARGARH,770002
992,KARNATAKA,BENGALURU,560061
993,TELANGANA,SADASIVPET,502291
994,KERALA,THIRUVANANTHAPURAM,695564
995,GUJARAT,VADODARA,390008
996,MAHARASHTRA,MUMBAI,400002
997,MAHARASHTRA,PIMPRI CHINCHWAD,411019
998,UTTAR PRADESH,LUCKNOWLUCKNOW,226003
999,GUJARAT,DWARKA,361335
1000,KERALA,KOTTAYAM,686536
1001,MADHYA PRADESH,INDORE,452001
1002,MAHARASHTRA,NAGPUR,440034
1003,JHARKHAND,DALTONGANJ,822101
1004,ODISHA,BHUBANESWAR,751013
1005,TAMIL NADU,THOOTHUKKUDI,628004
1006,GOA,BAMBOLIM,403206
1007,CHANDIGARH,CHANDIGARH,160030
1008,MAHARASHTRA,MUMBAI,400025
1009,TAMIL NADU,KANCHEEPURAM,631501
1010,TELANGANA,HYDERABAD,500047
1011,HARYANA,SONIPAT,131001
1012,MAHARASHTRA,MUMBAI,400059
1013,KERALA,CHENTRAPPINNI,680687
1014,MAHARASHTRA,RATNAGIRI,415612
1015,KARNATAKA,"BANGALORE, KARNATAKA",560093
1016,JAMMU & KASHMIR,ARNIA,181131
1017,JHARKHAND,JAMSHEDPUR,831004
1018,UTTAR PRADESH,LUCKNOW,226003
1019,TAMIL NADU,TIRUNELVELI,627358
1020,GUJARAT,PARDI,396125
1021,UTTAR PRADESH,ETMADPUR,283202
1022,UTTAR PRADESH,GREATER NOIDA,201309
1023,MADHYA PRADESH,ISAGARH,473335
1024,MAHARASHTRA,NASHIK,422013
1025,UTTAR PRADESH,MORADABAD,244001
1026,UTTAR PRADESH,DEORIA,274602
1027,DELHI,NEW DELHI,110002
1028,KARNATAKA,MANGALURU,575029
1029,DELHI,JOSHI ROAD KAROL BAGH NEW DELHI,110005
1030,UTTAR PRADESH,KANPUR,208001
1031,DELHI,NEW DELHI,110062
1032,ANDHRA PRADESH,VISAKHAPATNAM,530026
1033,JHARKHAND,JAMSHEDPUR,831009
1034,ANDHRA PRADESH,AVANIGADDA,521121
1035,MAHARASHTRA,RAIGARH MH,410210
1036,TELANGANA,MAHESWARAM MANDAL,501359
1037,MAHARASHTRA,THANE WEST,400615
1038,TAMIL NADU,CHENNAI,600123
1039,WEST BENGAL,KHARAGPUR,721126
1040,CHANDIGARH,CHANDIGARH,160014
1041,MAHARASHTRA,UTEKHOL,402104
1042,HIMACHAL PRADESH,SHIMLA,171301
1043,KARNATAKA,MYSORE,570009
1044,ANDHRA PRADESH,ANANTAPUR,515001
1045,KERALA,THIRUVANANTHAPURAM,695608
1046,KERALA,PAYYANNUR,670307
1047,MAHARASHTRA,NAVI MUMBAI,400708
1048,MAHARASHTRA,KARANJA LAD,444105
1049,BIHAR,SAMASTIPUR,848101
1050,MAHARASHTRA,OSMANABAD,413501
1051,KARNATAKA,RAICHUR,584102
1052,TAMIL NADU,ANDIPATTI JAKKAMPATTI,625512
1053,GOA,MARGAO,403709
1054,WEST BENGAL,KOLKATA,700101
1055,KARNATAKA,KARWAR,581301
1056,HARYANA,FARIDABAD,121002
1057,ANDHRA PRADESH,NELLORE,524002
1058,HARYANA,PANCHKULA,134113
1059,MADHYA PRADESH,JABALPUR,482001
1060,TRIPURA,AGARTALA,799001
1061,TELANGANA,HYDERABAD,500048
1062,DELHI,NEW DELHI,110095
1063,ANDHRA PRADESH,VIJAYAWADA,520008
1064,BIHAR,MAHNAR BAZAR,844504
1065,JHARKHAND,HAZARIBAGH,825301
1066,BIHAR,PATNA,800014
1067,TAMIL NADU,ARAKONAM,631002
1068,KARNATAKA,INDUSTRIAL AREA DEVAKATHIKOPPA AND SIDLIPURA,577204
1069,UTTARAKHAND,HARIDWAR,249408
1070,KARNATAKA,PUTTUR,574203
1071,KARNATAKA,TUCHAMAKERI,571216
1072,ODISHA,SAMBALPUR,768005
1073,BIHAR,SIWAN,841226
1074,MAHARASHTRA,MUMBAI,400022
1075,MAHARASHTRA,"KANDIVALI (E), MUMBAI",400101
1076,MAHARASHTRA,MUMBAI,400028
1077,WEST BENGAL,KOLKATA,700063
1078,TELANGANA,HYDERABAD,500051
1079,TELANGANA,JANGAON,506167
1080,KERALA,ERNAKULAM,682039
1081,RAJASTHAN,MERTA CITY,341510
1082,MAHARASHTRA,THANE,400604
1083,KERALA,RANNI,689676
1084,KARNATAKA,BANGALORE,560047
1085,MAHARASHTRA,DIGRAS,445203
1086,ODISHA,CUTTACK,753008
1087,PUNJAB,JALANDHAR,144004
1088,TAMIL NADU,CHENNAI,600018
1089,ASSAM,NORTH GUWAHATI,781031
1090,ASSAM,GUWAHATI,781003
1091,TELANGANA,RAMAGUNDAM,505188
1092,WEST BENGAL,KANCHRAPARA,743145
1093,TAMIL NADU,DINDIGUL,624703
1094,TELANGANA,HYDERABAD,500024
1095,WEST BENGAL,HUGLI CHINSURAH,712103
1096,UTTARAKHAND,DEHRADUN,248002
1097,TAMIL NADU,CHENNAI,600070
1098,RAJASTHAN,CHIRAWA,333026
1099,KARNATAKA,HOOVINA HADAGALLI,583219
1100,WEST BENGAL,HALDIA,721607
1101,HARYANA,RATIA,125051
1102,KERALA,KAKKANADU.ERNAKULAM,682030
1103,HARYANA,INDRI,132041
1104,KERALA,THIRUVANANTHAPURAM,695574
1105,MAHARASHTRA,THANE,400601
1106,KARNATAKA,MUDHOL,587313
1107,RAJASTHAN,JODHPUR,342010
1108,MAHARASHTRA,AURANGABAD,431001
1109,DELHI,NEW DELHI,110018
1110,ODISHA,BHUBANESWAR,751002
1111,KARNATAKA,MYSURU,570007
1112,ANDHRA PRADESH,NELLORE,524001
1113,WEST BENGAL,BURDWAN,713102
1114,RAJASTHAN,JAIPUR,302001
1115,TAMIL NADU,TIRUCHIRAPPALLI,620017
1116,DELHI,NEW DELHI,110089
1117,TAMIL NADU,CHENNAI,600017
1118,GUJARAT,AHMEDABAD,380059
1119,ASSAM,SIBSAGAR,785640
1120,MAHARASHTRA,MUMBAI,400060
1121,TELANGANA,MAHABUBNAGAR,509001
1122,ANDHRA PRADESH,RAJAHMUNDRY,533103
1123,TAMIL NADU,CHIDAMBARAM,608001
1124,MAHARASHTRA,NAVI MUMBAI,400701
1125,KERALA,VADAKARA,673506
1126,WEST BENGAL,KHARAGPUR,721305
1127,MAHARASHTRA,PUNE,411017
1128,WEST BENGAL,KOLKATA,700041
1129,TAMIL NADU,COIMBATORE,641034
1130,TELANGANA,HYDERABAD,500018
1131,TAMIL NADU,THANJAVUR,614901
1132,ODISHA,PARLAKHEMUNDI,761200
1133,WEST BENGAL,BANGAON,743235
1134,GUJARAT,BHARUCH,393130
1135,BIHAR,KATIHAR,854105
1136,KARNATAKA,MANDYA,571403
1137,ANDHRA PRADESH,"SATTENAPALLI(MD),GUNTUR(DT)",522403
1138,TAMIL NADU,MAHINDRA WORLD CITY,603002
1139,WEST BENGAL,GOBARDANGA,743252
1140,MANIPUR,IMPHAL,795001
1141,TAMIL NADU,COIMBATORE,641004
1142,TAMIL NADU,CHENNAI,600030
1143,BIHAR,BIHTA PATNA DISTRICT,801103
1144,BIHAR,PATNA,800004
1145,KERALA,THIRUVANANTHAPURAM,695582
1146,MAHARASHTRA,NAVI MUMBAI,400703
1147,HARYANA,GURUGRAM,122016
1148,ANDHRA PRADESH,RAJAHMUNDRY,533101
1149,GUJARAT,AHMEDABAD,382470
1150,UTTAR PRADESH,BANDA,210001
1151,MAHARASHTRA,PIMPRI CHINCHWAD,411035
1152,JHARKHAND,DEOGHAR,815383
1153,KERALA,ALUVA,683511
1154,ANDHRA PRADESH,VIJAYAWADA,521108
1155,MAHARASHTRA,NAVI MUMBAI,410209
1156,MADHYA PRADESH,INDORE,452016
1157,ANDHRA PRADESH,VIJAYAWADA,520002
1158,GOA,SOUTH GOA,403715
1159,HARYANA,DHARUHERA,123106
1160,HARYANA,HISAR,125001
1161,HARYANA,AMBALA,133203
1162,KARNATAKA,BENGALURU,560079
1163,DELHI,DELHI,110096
1164,MAHARASHTRA,PIMPRI CHINCHWAD,411044
1165,MAHARASHTRA,PUNE,411030
1166,KARNATAKA,HUBBALLI,580030
1167,UTTAR PRADESH,BUDAUN,243601
1168,SIKKIM,UPPER TADONG,737102
1169,MAHARASHTRA,MUMBAI,401208
1170,KARNATAKA,BENGALURU,560082
1171,MAHARASHTRA,ULHASNAGAR,421003
1172,GUJARAT,VAPI,396191
1173,ANDHRA PRADESH,VISAKHAPATNAM,530011
1174,MAHARASHTRA,MUMBAI,400075
1175,ODISHA,KHORDHA,752055
1176,PUNJAB,LUDHIANA,141013
1177,MAHARASHTRA,DHULE,424002
1178,TAMIL NADU,CHENNAI,600116
1179,DELHI,NEW DELHI,110088
1180,DELHI,NEW DELHI,110022
1181,GUJARAT,SURAT,395002
1182,TAMIL NADU,COIMBATORE,641009
1183,MAHARASHTRA,THANE,400612
1184,WEST BENGAL,RATANPOTA,711410
1185,HARYANA,FARIDABAD,121001
1186,MANIPUR,IMPHAL,795005
1187,UTTAR PRADESH,LONI,201102
1188,TAMIL NADU,CHENNAI,600011
1189,GUJARAT,VADODARA,390022
1190,KERALA,CHERUTHAZHAM,670305
1191,TAMIL NADU,CHENNAI,600062
1192,TAMIL NADU,GUDIYATHAM,632602
1193,ANDHRA PRADESH,VINUKONDA,522647
1194,TELANGANA,HYDERABAD,500044
1195,BIHAR,PATNA,800025
1196,UTTARAKHAND,RUDRAPUR,263145
1197,TELANGANA,VIKARABAD,501101
1198,HARYANA,GURUGRAM,122010
1199,DELHI,NEW DELHI,110064
1200,ANDHRA PRADESH,ANAKAPALLE,531031
1201,GUJARAT,RAJKOT,360004
1202,CHHATTISGARH,RAIPUR,492001
1203,TAMIL NADU,CHENNAI,600118
1204,KERALA,CHERANALLUR,682023
1205,MAHARASHTRA,THANE,421204
1206,UTTAR PRADESH,BAREILLY,243122
1207,MAHARASHTRA,MUMBAI,400006
1208,JAMMU & KASHMIR,SRINAGAR,190003
1209,MAHARASHTRA,PALAM,431720
1210,KERALA,PATHANAMTHITTA,689546
1211,MADHYA PRADESH,MAUGANJ,486331
1212,JHARKHAND,JAMTARA,815351
1213,ANDAMAN & NICOBAR,PORT BLAIR,744102
1214,BIHAR,PALIGANJ,801110
1215,HARYANA,HSIIDC SOHNA,122103
1216,TAMIL NADU,KONAVATTAM,632013
1217,RAJASTHAN,BIKANER,334005
1218,PUNJAB,DERA BASSI INDUSTRIAL AREA,140507
1219,ANDHRA PRADESH,NELLORE,524005
1220,TAMIL NADU,SULUR,641402
1221,UTTAR PRADESH,VARANASI,221007
1222,TAMIL NADU,CHENNAI,600023
1223,UTTAR PRADESH,BAHERI,243201
1224,HARYANA,GURUGRAM,122011
1225,MADHYA PRADESH,PIPARIYA,461775
1226,KARNATAKA,BELAGAVI,590001
1227,PUNJAB,GURDASPUR,143521
1228,ANDHRA PRADESH,PALACOLE,534250
1229,TAMIL NADU,VELLICHANTAI,629203
1230,WEST BENGAL,MECHEDA,721137
1231,JHARKHAND,JAMSHEDPUR,831012
1232,TAMIL NADU,THIRUVALLUR,602001
1233,KARNATAKA,HASSAN (AMAZON ARUN),573201
1234,PUNJAB,MOHALI,160055
1235,TAMIL NADU,CHENNAI,600051
1236,GOA,MARGAO,403601
1237,MAHARASHTRA,MUMBAI,400084
1238,UTTARAKHAND,DEHRADUN,248140
1239,PUNJAB,JALANDHAR,144007
1240,TAMIL NADU,CHENNAI,600006
1241,UTTAR PRADESH,ALLAHABAD,211008
1242,ASSAM,TINSUKIA,786152
1243,CHHATTISGARH,BHILAI,490001
1244,ODISHA,GUNUPUR,765022
1245,TAMIL NADU,NAMAKKAL,637001
1246,ASSAM,LUMDING,782447
1247,TAMIL NADU,CHENNAI,600008
1248,TRIPURA,AGARTALA,799004
1249,TAMIL NADU,CHENNAI,600056
1250,PUNJAB,FIROZPUR,152002
1251,PUNJAB,MOHALI,160062
1252,HARYANA,GURGAON,122103
1253,WEST BENGAL,SUKDAL,713403
1254,MAHARASHTRA,GONDIYA,441614
1255,WEST BENGAL,BURDWAN,713104
1256,MAHARASHTRA,MUMBAI,400086
1257,KERALA,PATHANAMTHITTA,689654
1258,WEST BENGAL,KOLKATA,700019
1259,BIHAR,PURNIA,854303
1260,UTTAR PRADESH,VARANASI,221005
1261,PUNJAB,JALANDHAR,144002
1262,TAMIL NADU,BODINAYAKANUR,625513
1263,UTTAR PRADESH,OBRA SONEBHADRA,231219
1264,MAHARASHTRA,PIMPRI CHINCHWAD,411017
1265,DELHI,NEW DELHI,110027
1266,TAMIL NADU,CHENNAI,600119
1267,KARNATAKA,BENGALURU,560062
1268,KERALA,KOZHIKODE,673016
1269,MAHARASHTRA,SATARA,415001
1270,KARNATAKA,MADDUR,571428
1271,TAMIL NADU,KARUR,639004
1272,ODISHA,CUTTACK,753003
1273,KARNATAKA,SEDAM,585222
1274,UTTARAKHAND,KASHIPUR,244713
1275,MAHARASHTRA,PUNE,411020
